Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general
SANTA FE,Las Colonias,San Jerónimo del Sauce,82070260,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,119.0
SANTA FE,Las Colonias,San Jerónimo Norte,82070270,191.0,0.0,0.0,1.62,0.0,0.0,0.0,261.0,2.07
SANTA FE,Las Colonias,Santa Clara de Buena Vista,82070290,0.0,668.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0
SANTA FE,Las Colonias,Santo Domingo,82070300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,255.0
SANTA FE,Las Colonias,SARMIENTO,82070310,135.0,0.0,0.0,0.0,130.0,0.0,0.0,171.0,436.0
SANTA FE,OTROS,OTROS,Sin Datos,0.0,0.0,0.0,0.0,2.58,0.0,0.0,0.0,2.58
SANTA FE,Rosario,Acebal,82084010,185.0,1.42,0.0,36.0,61.0,0.0,0.0,140.0,1.84
SANTA FE,Rosario,Álvarez,82084030,47.0,1.39,0.0,2.0,134.0,0.0,0.0,0.0,1.58
SANTA FE,Rosario,Alvear,82084040,1.91,3.06,0.0,253.0,0.0,0.0,0.0,16.0,5.24
SANTA FE,Rosario,Arminda,82084060,0.0,86.0,0.0,0.0,40.0,0.0,0.0,0.0,126.0
SANTA FE,Rosario,Arroyo Seco,82084070,1.97,3.42,0.0,2.0,0.0,0.0,0.0,11.0,5.4
SANTA FE,Rosario,Carmen del Sauce,82084080,0.0,3.0,0.0,180.0,0.0,0.0,0.0,22.0,205.0
SANTA FE,Rosario,Coronel Bogado,82084090,415.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,593.0
SANTA FE,Rosario,Cuatro Esquinas,82084110,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,48.0
SANTA FE,Rosario,El Caramelo,82084120,71.0,0.0,0.0,497.0,0.0,0.0,0.0,0.0,568.0
SANTA FE,Rosario,Fighiera,82084130,342.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,600.0
SANTA FE,Rosario,Funes,82084140,4.52,5.93,1.0,2.46,0.0,1.0,0.0,100.0,13.02
SANTA FE,Rosario,General Lagos,82084150,400.0,0.0,0.0,1.0,1.0,1.0,0.0,140.0,543.0
SANTA FE,Rosario,Granadero Baigorria,82084160,0.0,4.11,0.0,8.0,2.0,0.0,0.0,676.0,4.79
SANTA FE,Rosario,Ibarlucea,82084170,0.0,692.0,0.0,728.0,0.0,0.0,0.0,415.0,1.83
SANTA FE,Rosario,Pérez,82084210,2.89,0.0,0.0,114.0,0.0,10.0,0.0,6.0,3.02
SANTA FE,Rosario,Piñero (Est. Erasto),82084220,0.0,181.0,0.0,1.0,55.0,0.0,0.0,0.0,237.0
SANTA FE,Rosario,Pueblo Esther,82084230,241.0,0.0,0.0,611.0,0.0,1.0,0.0,0.0,853.0
SANTA FE,Rosario,Pueblo Muñoz (Est. Bernard),82084240,0.0,118.0,0.0,0.0,54.0,0.0,0.0,0.0,172.0
SANTA FE,Rosario,Pueblo Uranga,82084250,29.0,0.0,0.0,162.0,0.0,0.0,0.0,52.0,243.0
SANTA FE,Rosario,Puerto Arroyo Seco,82084260,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0
SANTA FE,Rosario,Rosario,82084270,37.27,183.45,74.0,104.07,218.0,1.0,0.0,5.23,330.32
SANTA FE,Rosario,Soldini,82084280,116.0,780.0,0.0,0.0,86.0,0.0,0.0,0.0,982.0
SANTA FE,Rosario,Villa Amelia,82084290,172.0,109.0,0.0,2.0,0.0,0.0,0.0,2.0,285.0
SANTA FE,Rosario,Villa del Plata,82084300,0.0,0.0,0.0,231.0,101.0,0.0,0.0,0.0,332.0
SANTA FE,Rosario,Villa Gobernador Gálvez,82084310,6.75,17.0,0.0,1.54,4.99,0.0,0.0,35.0,13.33
SANTA FE,Rosario,Zavalla,82084320,710.0,932.0,0.0,0.0,0.0,0.0,0.0,95.0,1.74
SANTA FE,Rosario,Albarellos,82084020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0
SANTA FE,Rosario,Coronel Rodolfo S. Domínguez,82084100,0.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0
SANTA FE,Rosario,Kilómetro 101,82084180,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0
SANTA FE,Rosario,Arbilla,82084050,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
SANTA FE,Rosario,Monte Flores,82084200,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
SANTA FE,San Cristóbal,Aguará Grande,82091010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0
SANTA FE,San Cristóbal,Ambrosetti,82091020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,84.0,85.0
SANTA FE,San Cristóbal,Arrufo,82091030,155.0,166.0,0.0,116.0,0.0,0.0,0.0,0.0,437.0
SANTA FE,San Cristóbal,Balneario La Verde,82091040,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
SANTA FE,San Cristóbal,Capivara,82091050,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
SANTA FE,San Cristóbal,Ceres,82091060,1.06,1.94,0.0,0.0,0.0,0.0,0.0,541.0,3.54
SANTA FE,San Cristóbal,Colonia Bossi,82091080,56.0,0.0,0.0,136.0,720.0,0.0,0.0,3.0,915.0
SANTA FE,San Cristóbal,Hersilia,82091120,0.0,199.0,0.0,0.0,0.0,0.0,0.0,370.0,569.0
SANTA FE,San Cristóbal,Huanqueros,82091130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0
SANTA FE,San Cristóbal,La Cabral,82091140,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0
SANTA FE,San Cristóbal,La Rubia,82091150,0.0,31.0,0.0,0.0,0.0,0.0,0.0,12.0,43.0
SANTA FE,San Cristóbal,Las Palmeras,82091170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,97.0
SANTA FE,San Cristóbal,Moisés Ville,82091180,0.0,352.0,0.0,207.0,0.0,0.0,0.0,0.0,559.0
SANTA FE,San Cristóbal,Monigotes,82091190,0.0,0.0,0.0,45.0,0.0,0.0,0.0,12.0,57.0
SANTA FE,San Cristóbal,Ñanducita,82091200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0
SANTA FE,San Cristóbal,OTROS,Sin Datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
SANTA FE,San Cristóbal,Palacios,82091210,2.0,0.0,0.0,31.0,0.0,0.0,0.0,38.0,71.0
SANTA FE,San Cristóbal,San Cristóbal,82091220,847.0,1.24,0.0,597.0,0.0,1.0,0.0,595.0,3.28
SANTA FE,San Cristóbal,San Guillermo,82091230,990.0,1.5,0.0,47.0,0.0,0.0,0.0,195.0,2.73
SANTA FE,San Cristóbal,Santurce,82091240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0
SANTA FE,San Cristóbal,Soledad,82091250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,170.0
SANTA FE,San Cristóbal,Suardi,82091260,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,1.56
SANTA FE,San Cristóbal,Villa Saralegui,82091270,0.0,0.0,0.0,0.0,3.0,0.0,0.0,48.0,51.0
SANTA FE,San Cristóbal,Curupaity,82091110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0
SANTA FE,San Cristóbal,Colonia Ana,82091070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
SANTA FE,San Cristóbal,Colonia Rosa,82091090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0
SANTA FE,San Javier,Alejandra,82098010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,453.0,454.0
SANTA FE,San Javier,Cacique Ariacaiquín,82098020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0
SANTA FE,San Javier,Colonia Durán,82098030,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
SANTA FE,San Javier,Romang,82098050,0.0,801.0,0.0,2.0,195.0,0.0,0.0,369.0,1.37
SANTA FE,San Javier,San Javier,82098060,0.0,826.0,0.0,96.0,0.0,0.0,0.0,194.0,1.12
SANTA FE,San Javier,La Brava,82098040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0
SANTA FE,San Jerónimo,Arocena,82105010,0.0,184.0,0.0,0.0,400.0,0.0,0.0,0.0,584.0
SANTA FE,San Jerónimo,Barrancas,82105030,474.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0,951.0
SANTA FE,San Jerónimo,Barrio Caima,82105040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0
SANTA FE,San Jerónimo,Bernardo de Irigoyen (Est. Irigoyen),82105060,0.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0,245.0
SANTA FE,San Jerónimo,Centeno,82105080,843.0,0.0,0.0,52.0,5.0,0.0,0.0,0.0,900.0
SANTA FE,San Jerónimo,Coronda,82105090,603.0,0.0,0.0,3.28,215.0,0.0,0.0,883.0,4.98
SANTA FE,San Jerónimo,Desvío Arijón,82105100,151.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,205.0
SANTA FE,San Jerónimo,Díaz,82105110,256.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0,514.0
SANTA FE,San Jerónimo,Gaboto,82105120,0.0,0.0,0.0,0.0,201.0,0.0,0.0,240.0,441.0
SANTA FE,San Jerónimo,Gálvez,82105130,3.38,0.0,0.0,4.07,0.0,1.0,0.0,20.0,7.47
SANTA FE,San Jerónimo,Gessler,82105140,129.0,0.0,0.0,69.0,0.0,0.0,0.0,63.0,261.0
SANTA FE,San Jerónimo,Irigoyen,82105150,0.0,94.0,0.0,0.0,0.0,0.0,0.0,313.0,407.0
SANTA FE,San Jerónimo,Larrechea,82105160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0
SANTA FE,San Jerónimo,Loma Alta,82105170,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,36.0
SANTA FE,San Jerónimo,López (Est. San Martín de Tours),82105180,31.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,414.0
SANTA FE,San Jerónimo,Maciel,82105190,543.0,782.0,0.0,0.0,136.0,0.0,0.0,1.0,1.46
SANTA FE,San Jerónimo,Monje,82105200,464.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0,613.0
SANTA FE,San Jerónimo,San Fabián,82105230,71.0,93.0,0.0,0.0,0.0,0.0,0.0,70.0,234.0
SANTA FE,San Jerónimo,San Genaro,82105240,462.0,0.0,0.0,855.0,0.0,0.0,0.0,49.0,1.37
SANTA FE,San Jerónimo,San Genaro Norte,82105250,1.03,1.0,0.0,55.0,0.0,0.0,0.0,0.0,1.08
SANTA FE,San Jerónimo,San Eugenio,82105220,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,21.0
SANTA FE,San Justo,Angeloni,82112010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0
SANTA FE,San Justo,Cayastacito,82112020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0
SANTA FE,San Justo,Esther,82112040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0
SANTA FE,San Justo,Gobernador Crespo,82112050,150.0,1.08,0.0,0.0,0.0,0.0,0.0,257.0,1.49
SANTA FE,San Justo,La Criolla (Est. Cañadita),82112060,257.0,327.0,0.0,0.0,0.0,0.0,0.0,31.0,615.0
SANTA FE,San Justo,Marcelino Escalada,82112080,100.0,90.0,0.0,0.0,0.0,0.0,0.0,128.0,318.0
SANTA FE,San Justo,Naré,82112090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
SANTA FE,San Justo,OTROS,Sin Datos,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,28.0
SANTA FE,San Justo,Pedro Gómez Cello,82112100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,94.0
SANTA FE,San Justo,Ramayón,82112110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,144.0
SANTA FE,San Justo,San Bernardo,82112120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
SANTA FE,San Justo,San Justo,82112130,661.0,44.0,0.0,6.53,550.0,0.0,0.0,269.0,8.06
SANTA FE,San Justo,Vera y Pintado (Est. Guaraníes),82112160,24.0,0.0,0.0,190.0,0.0,0.0,0.0,134.0,348.0
SANTA FE,San Justo,Videla,82112170,117.0,0.0,0.0,230.0,0.0,0.0,0.0,32.0,379.0
SANTA FE,San Justo,Colonia Dolores,82112030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0
SANTA FE,San Justo,La Penca y Caraguatá,82112070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0
SANTA FE,San Justo,San Martín Norte,82112140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0
SANTA FE,San Justo,Silva (Est. Abipones),82112150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0
SANTA FE,San Lorenzo,Aldao,82119010,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0
SANTA FE,San Lorenzo,Capitán Bermúdez,82119020,3.66,1.2,1.0,2.23,0.0,0.0,0.0,0.0,7.08
SANTA FE,San Lorenzo,Carcarañá,82119030,935.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0
SANTA FE,San Lorenzo,Coronel Arnold,82119040,0.0,0.0,0.0,238.0,0.0,0.0,0.0,0.0,238.0
SANTA FE,San Lorenzo,Fray Luis Beltrán,82119050,2.23,24.0,0.0,938.0,0.0,0.0,0.0,0.0,3.19
SANTA FE,San Lorenzo,Fuentes,82119060,80.0,0.0,0.0,769.0,0.0,0.0,0.0,0.0,849.0
SANTA FE,San Lorenzo,Luis Palacios (Est. La Salada),82119070,0.0,478.0,0.0,0.0,0.0,0.0,0.0,82.0,560.0
SANTA FE,San Lorenzo,Puerto General San Martín,82119080,0.0,0.0,0.0,2.6,215.0,2.0,0.0,13.0,2.83
SANTA FE,San Lorenzo,Pujato,82119090,819.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,922.0
SANTA FE,San Lorenzo,Ricardone,82119100,388.0,1.01,0.0,12.0,0.0,1.0,0.0,22.0,1.43
SANTA FE,San Lorenzo,Roldán,82119110,2.16,1.96,0.0,2.96,2.0,0.0,0.0,131.0,7.21
SANTA FE,San Lorenzo,San Jerónimo Sud,82119120,161.0,939.0,0.0,2.0,0.0,0.0,0.0,0.0,1.1
SANTA FE,San Lorenzo,San Lorenzo,82119130,2.33,5.16,0.0,930.0,0.0,0.0,0.0,53.0,8.47
SANTA FE,San Lorenzo,Timbúes,82119140,218.0,0.0,0.0,1.21,134.0,1.0,0.0,78.0,1.64
SANTA FE,San Lorenzo,Villa Elvira,82119150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0
SANTA FE,San Lorenzo,Villa Mugueta,82119160,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
SANTA FE,San Martín,Carlos Pellegrini,82126020,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0
SANTA FE,San Martín,Casas,82126030,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0
SANTA FE,San Martín,Castelar,82126040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
SANTA FE,San Martín,Colonia Belgrano,82126050,0.0,93.0,0.0,0.0,250.0,0.0,0.0,0.0,343.0
SANTA FE,San Martín,El Trébol,82126070,880.0,2.73,0.0,320.0,0.0,0.0,0.0,79.0,4.01
SANTA FE,San Martín,Landeta,82126080,200.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0
SANTA FE,San Martín,Las Bandurrias,82126090,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
SANTA FE,San Martín,Las Petacas,82126100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA FE,San Martín,Los Cardos,82126110,88.0,240.0,0.0,0.0,0.0,1.0,0.0,0.0,329.0
SANTA FE,San Martín,María Susana,82126120,483.0,0.0,0.0,634.0,2.0,0.0,0.0,40.0,1.16
SANTA FE,San Martín,Piamonte,82126130,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,1.21
SANTA FE,San Martín,San Jorge,82126140,1.9,980.0,0.0,1.82,0.0,1.0,0.0,183.0,4.88
SANTA FE,San Martín,San Martín de las Escobas,82126150,853.0,744.0,0.0,0.0,0.0,0.0,0.0,98.0,1.7
SANTA FE,San Martín,Sastre,82126160,423.0,0.0,0.0,474.0,0.0,0.0,0.0,145.0,1.04
SANTA FE,Vera,Calchaquí,82133010,460.0,0.0,0.0,0.0,1.05,1.0,0.0,230.0,1.74
SANTA FE,Vera,Cañada Ombú,82133020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,35.0
SANTA FE,Vera,Colmena,82133030,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
SANTA FE,Vera,Fortín Olmos,82133040,0.0,0.0,0.0,0.0,0.0,2.0,0.0,337.0,339.0
SANTA FE,Vera,Garabato,82133050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,104.0
SANTA FE,Vera,Intiyaco,82133070,0.0,0.0,0.0,0.0,0.0,2.0,0.0,97.0,99.0
SANTA FE,Vera,La Gallareta,82133090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,373.0
SANTA FE,Vera,Margarita,82133110,0.0,740.0,0.0,0.0,0.0,2.0,0.0,106.0,848.0
SANTA FE,Vera,Paraje 29,82133120,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,35.0
SANTA FE,Vera,Pozo de los Indios,82133130,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,25.0
SANTA FE,Vera,Toba,82133160,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52.0,53.0
SANTA FE,Vera,Vera (Est. Gobernador Vera),82133170,1.06,0.0,0.0,0.0,2.0,0.0,0.0,801.0,3.87
SANTA FE,Vera,Los Amores,82133100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,122.0
SANTA FE,Vera,Pueblo Santa Lucía,82133140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0
SANTA FE,Vera,Golondrina,82133060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0
SANTA FE,Vera,Kilómetro 115,82133080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
SANTA FE,Vera,Tartagal (Est. El Tajamar),82133150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,210.0
SANTIAGO DEL ESTERO,Aguirre,Malbrán,86007030,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0
SANTIAGO DEL ESTERO,Aguirre,Villa General Mitre (Est. Pinto),86007040,0.0,229.0,0.0,0.0,0.0,3.0,0.0,2.0,234.0
SANTIAGO DEL ESTERO,Alberdi,Campo Gallo,86014010,0.0,0.0,0.0,5.0,11.0,4.0,0.0,35.0,55.0
SANTIAGO DEL ESTERO,Alberdi,Coronel Manuel L. Rico,86014020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
SANTIAGO DEL ESTERO,Alberdi,Donadeu,86014030,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
SANTIAGO DEL ESTERO,Alberdi,Sachayoj,86014040,0.0,0.0,0.0,203.0,0.0,4.0,0.0,0.0,207.0
SANTIAGO DEL ESTERO,Alberdi,Santos Lugares,86014050,0.0,0.0,0.0,11.0,57.0,0.0,0.0,5.0,73.0
SANTIAGO DEL ESTERO,Atamisqui,Estación Atamisqui,86021010,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0
SANTIAGO DEL ESTERO,Atamisqui,Medellín,86021020,0.0,0.0,0.0,2.0,0.0,1.0,0.0,29.0,32.0
SANTIAGO DEL ESTERO,Atamisqui,Villa Atamisqui,86021030,1.0,0.0,0.0,1.0,0.0,2.0,0.0,45.0,49.0
SANTIAGO DEL ESTERO,Avellaneda,Colonia Dora,86028010,73.0,10.0,0.0,0.0,0.0,2.0,0.0,5.0,90.0
SANTIAGO DEL ESTERO,Avellaneda,Herrera,86028020,0.0,3.0,0.0,0.0,100.0,1.0,0.0,0.0,104.0
SANTIAGO DEL ESTERO,Avellaneda,Icaño,86028030,0.0,3.0,0.0,0.0,0.0,1.0,0.0,79.0,83.0
SANTIAGO DEL ESTERO,Avellaneda,Lugones,86028040,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
SANTIAGO DEL ESTERO,Avellaneda,Real Sayana,86028050,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
SANTIAGO DEL ESTERO,Avellaneda,Villa Mailín,86028060,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
SANTIAGO DEL ESTERO,Banda,Clodomira,86035060,0.0,0.0,0.0,3.0,5.0,1.0,0.0,417.0,426.0
SANTIAGO DEL ESTERO,Banda,La Banda,86035090,27.0,48.0,0.0,1.26,0.0,4.0,0.0,367.0,1.71
SANTIAGO DEL ESTERO,Banda,Los Quiroga,86035110,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,46.0
SANTIAGO DEL ESTERO,Banda,Simbolar,86035130,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
SANTIAGO DEL ESTERO,Banda,Abra Grande,86035010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SANTIAGO DEL ESTERO,Banda,Chaupi Pozo,86035050,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SANTIAGO DEL ESTERO,Belgrano,Bandera,86042010,0.0,429.0,0.0,3.0,0.0,3.0,0.0,69.0,504.0
SANTIAGO DEL ESTERO,Belgrano,Cuatro Bocas,86042020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,97.0,98.0
SANTIAGO DEL ESTERO,Belgrano,Fortín Inca,86042030,0.0,0.0,0.0,0.0,0.0,1.0,0.0,111.0,112.0
SANTIAGO DEL ESTERO,Belgrano,Guardia Escolta,86042040,5.0,4.0,0.0,0.0,0.0,1.0,0.0,13.0,23.0
SANTIAGO DEL ESTERO,Capital,El Mojón,86049020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0
SANTIAGO DEL ESTERO,Capital,El Zanjón,86049030,0.0,0.0,0.0,0.0,0.0,1.0,0.0,96.0,97.0
SANTIAGO DEL ESTERO,Capital,San Pedro,86049090,0.0,0.0,0.0,0.0,250.0,0.0,0.0,4.0,254.0
SANTIAGO DEL ESTERO,Capital,Santa María,86049100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0
SANTIAGO DEL ESTERO,Capital,Santiago del Estero,86049110,6.79,77.8,2.0,8.6,1.0,5.0,0.0,1.71,94.91
SANTIAGO DEL ESTERO,Capital,Los Cardozos,86049040,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,5.0
SANTIAGO DEL ESTERO,Capital,Yanda,86049130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0
SANTIAGO DEL ESTERO,Capital,Maco,86049050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0
SANTIAGO DEL ESTERO,Capital,Maquito,86049060,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,44.0
SANTIAGO DEL ESTERO,Capital,Morales,86049070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
SANTIAGO DEL ESTERO,Capital,Vuelta de la Barranca,86049120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
SANTIAGO DEL ESTERO,Capital,Puesto de San Antonio,86049080,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
SANTIAGO DEL ESTERO,Choya,Choya,86063020,53.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,59.0
SANTIAGO DEL ESTERO,Choya,Estación La Punta,86063030,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0
SANTIAGO DEL ESTERO,Choya,Frías,86063040,1.98,58.0,0.0,2.39,0.0,2.0,0.0,782.0,5.21
SANTIAGO DEL ESTERO,Choya,Laprida,86063050,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,8.0
SANTIAGO DEL ESTERO,Choya,Tapso,86063080,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71.0,72.0
SANTIAGO DEL ESTERO,Choya,Villa La Punta,86063090,0.0,0.0,0.0,4.0,0.0,1.0,0.0,5.0,10.0
SANTIAGO DEL ESTERO,Copo,El Caburé,86056010,0.0,0.0,0.0,0.0,20.0,0.0,0.0,100.0,120.0
SANTIAGO DEL ESTERO,Copo,La Firmeza,86056020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0
SANTIAGO DEL ESTERO,Copo,Los Pirpintos,86056030,0.0,0.0,0.0,200.0,0.0,1.0,0.0,0.0,201.0
SANTIAGO DEL ESTERO,Copo,Los Tigres,86056040,0.0,0.0,0.0,0.0,80.0,0.0,0.0,50.0,130.0
SANTIAGO DEL ESTERO,Copo,Monte Quemado,86056050,0.0,0.0,0.0,243.0,2.0,6.0,0.0,0.0,251.0
SANTIAGO DEL ESTERO,Copo,Nueva Esperanza,86056060,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,51.0
SANTIAGO DEL ESTERO,Copo,Pampa de los Guanacos,86056070,0.0,0.0,0.0,203.0,0.0,3.0,0.0,0.0,206.0
SANTIAGO DEL ESTERO,Copo,San José del Boquerón,86056080,0.0,0.0,0.0,0.0,120.0,0.0,0.0,5.0,125.0
SANTIAGO DEL ESTERO,Copo,Urutaú,86056090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0
SANTIAGO DEL ESTERO,Figueroa,Bandera Bajada,86070010,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,8.0
SANTIAGO DEL ESTERO,Figueroa,Caspi Corral,86070020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0
SANTIAGO DEL ESTERO,Figueroa,La Cañada,86070060,0.0,0.0,0.0,4.0,0.0,1.0,0.0,45.0,50.0
SANTIAGO DEL ESTERO,Figueroa,Vaca Huañuna,86070090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
SANTIAGO DEL ESTERO,Figueroa,Villa Figueroa,86070100,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0
SANTIAGO DEL ESTERO,Figueroa,La Invernada,86070070,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0
SANTIAGO DEL ESTERO,General Taboada,Añatuya,86077010,192.0,752.0,0.0,1.33,200.0,4.0,0.0,365.0,2.84
SANTIAGO DEL ESTERO,General Taboada,Averías,86077020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
SANTIAGO DEL ESTERO,General Taboada,Estación Tacañitas,86077030,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,6.0
SANTIAGO DEL ESTERO,General Taboada,Los Juríes,86077050,0.0,153.0,0.0,4.0,0.0,1.0,0.0,0.0,158.0
SANTIAGO DEL ESTERO,General Taboada,Tomás Young,86077060,0.0,43.0,0.0,0.0,0.0,0.0,0.0,2.0,45.0
